n,p,k,blockNum,effectSizeScale,noiseScale,distanceNoiseScale,distanceReshufflePercentage,mode_regressionModel,seed,p_mse, p_auc, b_mse, b_auc, ars
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,1.0,2.0,nan,nan,3.5643258711058627,0.49420054824561405,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,0.5,1.0,3.0,nan,nan,4.7409190390724065,0.48257269736842107,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,1.0,0.0,1.0,0.32980000000000004,0.4923277412280702,3.4474595048056784,0.49068695175438604,0.009330628803245436,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,1.0,0.0,2.0,0.32,0.5117347587719299,1.7234304189585685,0.5101748903508772,0.0008681497558328812,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,1.0,0.0,3.0,0.248,0.5062560307017544,1.356820174938567,0.49326151315789474,-0.0024976835998872012,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,1.0,1.0,1.0,nan,nan,4.06318461846349,0.49717894736842105,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,0.1,1.0,1.0,2.0,nan,nan,3.621988579548725,0.4971901315789474,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.0,0.0,1.0,0.3132,0.4874230263157895,3.4514977446207302,0.4888087719298245,0.22030071046979127,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.0,0.0,2.0,0.39819999999999994,0.528639802631579,1.5107080904146943,0.5293995614035089,0.06196205125732333,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.0,0.0,3.0,0.2532,0.48961425438596484,1.5374775038545807,0.49269078947368417,0.035788119630633525,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.0,1.0,1.0,nan,nan,3.987419718128737,0.48563092105263156,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.0,1.0,3.0,nan,nan,4.754778394506716,0.4786655701754386,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.5,0.0,1.0,0.3072,0.4954949561403509,3.522592496719916,0.4954291666666667,0.028623629719853837,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.5,0.0,2.0,0.29460000000000003,0.5158452850877193,1.7517598770883849,0.5168049342105263,0.03611904542522805,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.5,0.0,3.0,0.2602,0.49805515350877194,1.823434787512768,0.4909088815789473,0.014425786092640594,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,0.5,1.0,3.0,nan,nan,4.80433492445369,0.4812076754385965,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,1.0,0.0,1.0,0.273,0.4853809210526316,3.8087828971686086,0.4864359649122807,0.01174734527357426,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,1.0,0.0,2.0,0.3092,0.5100797149122808,1.7024366642041846,0.5090350877192983,-0.01188374041373977,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,1.0,0.0,3.0,0.2532,0.4928347587719298,1.6909766275893963,0.49298311403508766,0.0036596523330283625,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,1.0,1.0,1.0,nan,nan,4.099137270241074,0.49793936403508776,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.1,1.0,1.0,1.0,3.0,nan,nan,4.796069713197755,0.48832817982456145,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.0,0.0,1.0,0.3339999999999999,0.5043969298245614,3.2139661641238875,0.5035745614035088,0.8343558282208589,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.0,0.0,2.0,0.31499999999999995,0.516110197368421,1.6813166240966908,0.5140625,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.0,1.0,2.0,nan,nan,3.5295030099685154,0.4873519736842105,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.5,0.0,1.0,0.2862,0.49286337719298245,3.796337691897981,0.49232061403508776,0.08084074373484236,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.5,1.0,1.0,nan,nan,4.034083035689898,0.5023416666666667,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.5,1.0,2.0,nan,nan,3.6782410503615557,0.49729594298245616,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,0.5,1.0,3.0,nan,nan,4.708885634006725,0.4849350877192982,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,1.0,0.0,1.0,0.3146,0.4952012061403509,3.5295237039531107,0.4932845394736842,-0.015195530726256984,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,1.0,0.0,2.0,0.4684,0.5041754385964912,1.4774810682033646,0.5028919956140351,0.008168701442841287,
100.0,50.0,12.0,20.0,1.0,0.5,0.0,1.0,1.0,3.0,nan,nan,4.708961555450744,0.48804824561403515,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.0,0.0,1.0,0.3349999999999999,0.5047588815789474,3.2180174635269174,0.503613048245614,0.7727123647097409,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.0,0.0,2.0,0.316,0.5167419956140351,1.6829909194123764,0.5149379385964912,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.5,0.0,1.0,0.3648,0.5041245614035088,3.188961364336088,0.5005825657894737,0.03476683546217217,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.5,0.0,2.0,0.33019999999999994,0.5136960526315789,1.7692451910658,0.5136549342105263,0.018813398242789815,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.5,1.0,1.0,nan,nan,3.920524942171795,0.5086289473684211,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,0.5,1.0,3.0,nan,nan,4.747420713667929,0.4866439692982456,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,1.0,0.0,2.0,0.3256,0.5095387061403509,1.790678703853929,0.5070472587719298,-0.002511470659261048,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,1.0,1.0,1.0,nan,nan,4.0227593366490995,0.49504221491228073,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,0.1,1.0,1.0,2.0,nan,nan,3.710498448500918,0.4924444078947368,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.0,0.0,1.0,0.3274,0.4935010964912281,3.4144770164763942,0.49235701754385963,0.2449319734053153,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.0,0.0,2.0,0.4108,0.5344592105263157,1.5642001988411909,0.5349004385964912,0.10109709832871937,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.0,0.0,3.0,0.2526,0.49183815789473684,1.5934209300933362,0.4966146929824561,0.04128938343490168,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.0,1.0,1.0,nan,nan,3.9580797430836077,0.484421052631579,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.0,1.0,2.0,nan,nan,3.673238016302312,0.49230800438596495,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.5,0.0,2.0,0.30519999999999997,0.5173804824561403,1.8251391619964057,0.5155746710526316,0.05762717305809269,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.5,0.0,3.0,0.2616,0.49864375,1.9754898312492954,0.49567116228070174,0.02205148672919577,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.5,1.0,1.0,nan,nan,3.9739201811848948,0.4917947368421053,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.5,1.0,2.0,nan,nan,3.6128404044300573,0.49064736842105267,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,0.5,1.0,3.0,nan,nan,4.807217709444109,0.48606458333333336,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,1.0,0.0,1.0,0.2634,0.4854640350877193,3.896841872218721,0.4871861842105263,0.016921511956469088,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,1.0,0.0,2.0,0.32439999999999997,0.5135601973684211,1.7789277618969919,0.5116078947368421,0.007377006597745338,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,1.0,0.0,3.0,0.2552,0.4985631578947368,1.7731962978268196,0.4951983552631579,0.0044160132067684685,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,1.0,1.0,1.0,nan,nan,4.053063664956037,0.4953149122807018,0.9385474860335196,
100.0,50.0,12.0,20.0,1.0,0.5,1.0,1.0,1.0,3.0,nan,nan,4.804657977012813,0.4921188596491228,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.0,0.0,2.0,0.314,0.5180263157894738,40.33088775670902,0.5181332236842104,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.0,1.0,1.0,nan,nan,99.88646577763758,0.48753289473684214,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.0,1.0,3.0,nan,nan,118.90673400994775,0.4742050438596491,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.5,0.0,1.0,0.29259999999999997,0.49072127192982457,96.17536869116364,0.4900171052631579,0.1099434114793856,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.5,0.0,2.0,0.40199999999999997,0.5191594298245614,39.72587228460916,0.5183040570175439,0.024990766958020435,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.5,1.0,1.0,nan,nan,102.28795115422886,0.5029048245614035,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.5,1.0,2.0,nan,nan,89.73681197380807,0.49978267543859645,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,0.5,1.0,3.0,nan,nan,117.32408812515058,0.47963881578947365,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,1.0,0.0,1.0,0.3184,0.4915548245614034,89.87390869042272,0.48994078947368414,-0.015195530726256984,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,1.0,1.0,1.0,nan,nan,104.20320905033883,0.5030433114035087,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.0,1.0,1.0,3.0,nan,nan,117.25502921527932,0.4841047149122807,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,0.0,1.0,0.3389999999999999,0.5031824561403508,80.28345082099578,0.5011764254385964,0.8188983491045416,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,0.0,2.0,0.3146,0.5185362938596491,40.33395990107641,0.5185470394736842,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,0.0,3.0,0.262,0.4815891447368421,48.024570972881286,0.4863881578947369,0.3535745407231447,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,1.0,1.0,nan,nan,99.85611570618399,0.4873440789473684,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,1.0,2.0,nan,nan,85.95595567469613,0.4953686403508772,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.0,1.0,3.0,nan,nan,118.94410979401736,0.4744364035087719,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.5,0.0,1.0,0.33799999999999997,0.502627850877193,86.65189628126637,0.5007262061403509,0.03698185960914906,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.5,0.0,2.0,0.319,0.5194072368421052,42.7960256772033,0.5201597587719298,0.07311848660617584,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.5,1.0,1.0,nan,nan,99.25301895302997,0.5122251096491228,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.5,1.0,2.0,nan,nan,89.103313451872,0.4949190789473684,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,0.5,1.0,3.0,nan,nan,118.6019374820088,0.4813645833333334,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,1.0,0.0,1.0,0.3571999999999999,0.49563596491228074,83.58989635722305,0.49360866228070177,0.00749367088607595,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,1.0,0.0,2.0,0.31859999999999994,0.5139696271929824,42.99498991837245,0.5116254385964912,0.004977954771725217,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,1.0,1.0,1.0,nan,nan,101.8644141756868,0.49888399122807026,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,0.1,1.0,1.0,3.0,nan,nan,116.19147920703946,0.48157028508771926,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,0.0,0.0,2.0,0.3134,0.5221905701754386,40.39340320994247,0.5219817982456141,0.8680125702314065,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,0.0,0.0,3.0,0.2666,0.4832697368421052,47.207827798576936,0.4858891447368421,0.3134198554990634,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,0.0,1.0,1.0,nan,nan,99.60509919069668,0.4853359649122807,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,0.5,0.0,1.0,0.3398,0.50193125,85.70453963537685,0.5005315789473684,0.03385779725154352,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,0.5,1.0,1.0,nan,nan,99.29111645939243,0.5112711622807018,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,1.0,0.0,1.0,0.29960000000000003,0.4962076754385965,95.34687479137557,0.49586414473684215,0.012843565373747753,
100.0,50.0,12.0,20.0,5.0,0.1,1.0,1.0,1.0,1.0,nan,nan,102.1619231395632,0.497752850877193,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.0,0.0,2.0,0.315,0.5190296052631579,40.554635084666536,0.5178316885964913,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.0,1.0,1.0,nan,nan,99.58366032711506,0.4881195175438596,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.0,1.0,3.0,nan,nan,118.74434502175613,0.4752987938596491,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.5,0.0,1.0,0.29219999999999996,0.49060482456140353,96.23822118719703,0.4900936403508772,0.07898052136834964,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.5,0.0,2.0,0.45559999999999995,0.5183323464912281,36.753027363293924,0.5170026315789473,0.015403465779800455,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.5,0.0,3.0,0.24720000000000003,0.4994078947368421,33.04972058600059,0.4976213815789473,0.04017699115044248,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.5,1.0,2.0,nan,nan,89.84665810040553,0.49988157894736845,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,0.5,1.0,3.0,nan,nan,117.29011237930378,0.48050614035087724,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.0,1.0,0.0,2.0,0.43700000000000006,0.5118947368421053,37.353839294544315,0.5104150219298245,0.005680285600952003,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.0,0.0,2.0,0.315,0.5192907894736842,40.55718138617834,0.5182503289473684,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.0,1.0,2.0,nan,nan,86.04261121946882,0.49432609649122805,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.0,1.0,3.0,nan,nan,118.77798270588437,0.4756302631578947,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.5,0.0,1.0,0.36680000000000007,0.5027742324561404,80.86520091045313,0.5006425438596491,0.03143604717303098,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.5,0.0,2.0,0.3234,0.5190183114035087,42.60227520576537,0.5198425438596491,0.06162252048936928,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.5,0.0,3.0,0.26220000000000004,0.502489144736842,50.283336917530775,0.4962872807017544,0.005459305888251351,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.5,1.0,2.0,nan,nan,89.2038981532326,0.4945241228070175,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,0.5,1.0,3.0,nan,nan,118.49295441189047,0.4823094298245614,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,1.0,0.0,1.0,0.33679999999999993,0.4950008771929824,87.54388354276605,0.49266622807017546,0.009530477201382144,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,1.0,0.0,2.0,0.32,0.5131502192982456,43.13714574195299,0.5105434210526316,0.004977954771725217,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,1.0,0.0,3.0,0.24779999999999996,0.5051536184210526,33.87355164501365,0.49616282894736846,-0.0024976835998872012,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,1.0,1.0,1.0,nan,nan,101.45929496048588,0.4976361842105263,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,0.1,1.0,1.0,2.0,nan,nan,90.87084224846572,0.4972799342105263,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.0,0.0,1.0,0.33679999999999993,0.5024938596491229,80.68754853747079,0.50185,0.6941675591070104,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.0,0.0,2.0,0.3142,0.5227762061403509,40.42754676901056,0.5215778508771929,0.8680125702314065,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.0,0.0,3.0,0.2662,0.48275263157894743,47.487869124498985,0.48681951754385966,0.3188048154200153,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.0,1.0,3.0,nan,nan,119.03968190451067,0.47365811403508773,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.5,0.0,1.0,0.35019999999999996,0.5008154605263158,84.02192994777022,0.49944089912280704,0.035889686437476385,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.5,0.0,3.0,0.2604,0.5004882675438597,48.11568397218879,0.49569583333333334,0.007366482504604052,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,0.5,1.0,1.0,nan,nan,98.92029122365028,0.5109344298245614,0.9385474860335196,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,1.0,0.0,1.0,0.30440000000000006,0.49726118421052634,94.18846692229516,0.49660131578947364,0.018598942598187312,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,1.0,0.0,3.0,0.2482,0.5064015350877192,33.99345157712624,0.495006798245614,-0.0024692081681699286,
100.0,50.0,12.0,20.0,5.0,0.5,1.0,1.0,1.0,2.0,nan,nan,90.05772242367571,0.49704342105263155,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,0.0,0.0,1.0,0.3449999999999999,0.5079961622807019,333.08437536189246,0.5047889254385964,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,0.0,1.0,3.0,nan,nan,475.71990006403365,0.4742077850877193,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,0.5,0.0,1.0,0.2994,0.49325899122807015,402.9783207998608,0.4928006578947368,0.08084074373484236,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,0.5,1.0,2.0,nan,nan,358.92808103793317,0.49977467105263157,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,0.5,1.0,3.0,nan,nan,469.32411312255664,0.47974989035087723,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,1.0,0.0,1.0,0.32539999999999997,0.49512390350877195,374.85946420982145,0.49309978070175436,-0.015195530726256984,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,1.0,0.0,2.0,0.4128,0.5158437499999999,154.56628937829376,0.5136557017543859,0.01630573248407643,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,1.0,0.0,3.0,0.2626,0.4927121710526316,182.7755578956613,0.4912088815789473,0.01,
100.0,50.0,12.0,20.0,10.0,0.1,0.0,1.0,1.0,1.0,nan,nan,417.0987249835644,0.5031787280701754,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.0,0.0,1.0,0.3449999999999999,0.5081828947368421,333.08129669290923,0.5047785087719299,0.8188983491045416,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.0,0.0,2.0,0.31299999999999994,0.518994298245614,161.13185434301076,0.5188661184210526,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.0,0.0,3.0,0.262,0.4813952850877193,191.93220404692175,0.4864592105263158,0.3535745407231447,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.0,1.0,2.0,nan,nan,343.72189738178236,0.49552817982456143,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.0,1.0,3.0,nan,nan,475.79481066817874,0.474065899122807,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.5,0.0,1.0,0.34559999999999996,0.5032024122807018,361.3660957983356,0.49893859649122807,0.037985865724381625,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.5,0.0,2.0,0.3194,0.5200948464912281,171.06190458709366,0.5208771929824562,0.07311848660617584,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.5,0.0,3.0,0.2628,0.503405701754386,202.28810007340263,0.4958530701754386,0.005245800466721953,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,0.5,1.0,2.0,nan,nan,356.4458994853322,0.49500372807017545,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,0.0,1.0,0.3732,0.5004796052631579,347.5989622565384,0.4942299342105263,0.012731572723689397,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,0.0,2.0,0.31859999999999994,0.5146620614035088,171.8887184578981,0.5124981359649122,0.004469273743016759,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,0.0,3.0,0.2498,0.5077223684210527,143.74651029016601,0.4934975877192983,-0.0007766707522784365,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,1.0,1.0,nan,nan,407.6219497032369,0.4991520833333334,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,1.0,2.0,nan,nan,363.23925857321854,0.4978402412280702,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,0.1,1.0,1.0,3.0,nan,nan,464.74746389259474,0.48136644736842105,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.0,0.0,1.0,0.33980000000000005,0.5071723684210525,337.6980000962906,0.5041373903508772,0.79583887081252,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.0,0.0,3.0,0.2644,0.4827281798245614,192.29834519209246,0.486169298245614,0.35733428622476326,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.0,1.0,1.0,nan,nan,399.1204621749111,0.4865031798245615,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.0,1.0,2.0,nan,nan,344.62073480732397,0.49609199561403505,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.5,0.0,1.0,0.35119999999999996,0.5023523026315789,356.9084748456047,0.49841250000000004,0.03732484076433121,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.5,0.0,3.0,0.2612,0.5013973684210526,194.2191064758415,0.4945296052631579,0.006882170715591292,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.5,1.0,1.0,nan,nan,397.2305241046413,0.5119037280701754,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.5,1.0,2.0,nan,nan,356.0012784093499,0.49488125000000005,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,0.5,1.0,3.0,nan,nan,474.470554499078,0.48145065789473684,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,1.0,0.0,1.0,0.35039999999999993,0.4968951754385965,367.7215221419923,0.4925901315789473,0.004678257349137446,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,1.0,0.0,2.0,0.3182,0.5136021929824561,171.69408502159055,0.5118246710526315,0.0008681497558328812,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,1.0,1.0,1.0,nan,nan,408.18247161372415,0.4985951754385965,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,1.0,1.0,2.0,nan,nan,361.82628430382437,0.49789638157894733,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.1,1.0,1.0,1.0,3.0,nan,nan,465.1734590292824,0.48134627192982454,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.0,0.0,2.0,0.314,0.5196820175438597,161.55095981757432,0.5185334429824562,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.0,0.0,3.0,0.262,0.4824643640350877,192.45086290643562,0.4865597587719298,0.5680285600952003,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.0,1.0,2.0,nan,nan,343.71662074446124,0.49492050438596485,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.0,1.0,3.0,nan,nan,475.36372659032173,0.4749671052631579,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.5,0.0,1.0,0.2974,0.49350964912280704,403.05908521190463,0.4928208333333333,0.08084074373484236,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.5,0.0,2.0,0.4256,0.5208378289473684,153.29635792199255,0.5201936403508771,0.013875431184837797,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,0.5,1.0,1.0,nan,nan,408.5523860595648,0.5028699561403509,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,1.0,0.0,1.0,0.324,0.4953974780701754,374.71423760774195,0.49305098684210524,-0.015195530726256984,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,1.0,0.0,3.0,0.2626,0.4933963815789474,182.98009246874983,0.49128673245614035,-0.0005925925925925926,
100.0,50.0,12.0,20.0,10.0,0.5,0.0,1.0,1.0,1.0,nan,nan,415.97915807323875,0.5027697368421052,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.0,0.0,1.0,0.3449999999999999,0.5085097587719298,333.45041143548804,0.5052559210526315,0.8188983491045416,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.0,1.0,1.0,nan,nan,399.0019716763951,0.48773114035087717,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.0,1.0,2.0,nan,nan,343.80613999226307,0.4948875,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.0,1.0,3.0,nan,nan,475.4348829610011,0.4749360745614035,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.5,0.0,1.0,0.365,0.5035759868421052,345.7667575959013,0.4992828947368421,0.03267534317022034,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.5,0.0,2.0,0.3284,0.5206938596491228,168.89554914486405,0.5219175438596491,0.05908040071923966,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.5,0.0,3.0,0.26220000000000004,0.5035707236842105,200.66740198193511,0.4961332236842105,0.006014812877677012,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.5,1.0,2.0,nan,nan,356.5593643828265,0.49482861842105264,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,0.5,1.0,3.0,nan,nan,474.2945472202633,0.48182171052631584,0.9385474860335196,
100.0,50.0,12.0,20.0,10.0,0.5,0.1,1.0,0.0,2.0,0.31859999999999994,0.5140845394736842,172.12469837779136,0.5118957236842105,0.004469273743016759,
